New_ID,Life satisfaction,Neighborhood satisfaction,Similarity to friends,Years in Somerville,Marital status,Social community events availability,Annual household income,Housing satisfaction,Age,Gender,year,Living with children under 18,Student status
3477,7.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3478,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
3479,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3480,3.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,28.0,Female,2011,0,0
3481,10.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,6000.0,7.594181275643416,65.5,Male,2011,1,1
3483,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,1,1
3484,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,1
3485,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,35.5,Male,2011,1,0
3486,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,19.5,Male,2011,0,0
3487,8.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,35.5,Female,2011,1,0
3488,10.0,7.6982275072919,10.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Male,2011,0,0
3489,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
3490,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,1
3491,7.0,7.6982275072919,8.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
3492,9.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,1,0
3493,9.0,7.6982275072919,6.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,0
3494,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,0
3495,8.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3496,10.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,1
3497,6.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Male,2011,0,1
3498,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
3499,9.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,1,0
3500,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
3501,8.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
3503,5.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3504,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3505,5.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Male,2011,0,1
3506,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3507,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3508,2.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,1
3509,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,1,0
3510,8.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
3511,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,0
3512,7.0,7.6982275072919,6.0,11.6967409537503,Divorced,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,1
3513,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,55.5,Female,2011,0,0
3514,8.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
3515,6.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,23.5,Female,2011,1,1
3517,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Male,2011,1,0
3518,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3520,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
3521,10.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,1
3522,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,0,1
3523,7.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,1,1
3524,7.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,0
3525,9.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,0
3526,6.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,1,0
3527,3.0,7.6982275072919,3.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
3528,8.0,7.6982275072919,10.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
3529,7.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,1,0
3530,7.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,0,0
3531,8.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3532,8.0,7.6982275072919,9.0,11.6967409537503,Divorced,4.013248542660308,35999.4,7.594181275643416,45.5,Male,2011,1,0
3533,9.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3534,5.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Male,2011,0,1
3535,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,35.5,Male,2011,1,0
3536,10.0,7.6982275072919,6.687547980961154,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,0,0
3538,9.0,7.6982275072919,1.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,55.5,Male,2011,1,0
3539,7.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Male,2011,1,1
3540,6.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,35.5,Female,2011,0,0
3541,6.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,35.5,Female,2011,1,0
3542,6.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,1,1
3543,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,28.0,Nonbinary,2011,1,0
3544,7.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,65.5,Female,2011,1,0
3545,10.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,1,0
3546,5.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,45.5,Male,2011,0,0
3547,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
3548,8.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,0
3549,10.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,43.23844859998021,Female,2011,1,0
3550,3.0,7.6982275072919,2.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,55.5,Male,2011,1,1
3551,7.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
3552,7.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,0
3553,4.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3554,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,0
3555,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,45.5,Female,2011,1,0
3556,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
3557,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,0
3558,8.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,65.5,Male,2011,1,0
3559,5.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,35.5,Female,2011,0,0
3560,8.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,1
3561,9.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,0,0
3562,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3563,10.0,7.6982275072919,10.0,11.6967409537503,Divorced,4.013248542660308,100894.45434919304,7.594181275643416,55.5,Female,2011,1,0
3564,7.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,0,0
3565,8.0,7.6982275072919,9.0,11.6967409537503,Divorced,4.013248542660308,17999.399999999998,7.594181275643416,55.5,Female,2011,0,0
3566,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Female,2011,1,0
3567,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,1
3568,8.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,1,1
3569,9.0,7.6982275072919,9.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,65.5,,2011,1,0
3570,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,0,1
3571,9.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Male,2011,0,0
3572,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,28.0,Female,2011,1,1
3573,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,1,0
3574,8.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,0,1
3575,8.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,0,0
3576,9.0,7.6982275072919,6.687547980961154,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,28.0,Female,2011,0,1
3577,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Male,2011,0,0
3578,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,0,1
3579,9.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,0
3580,2.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,17999.399999999998,7.594181275643416,45.5,Female,2011,1,0
3581,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
3582,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,1,1
3583,7.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,1
3584,4.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,1,0
3585,7.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,0,0
3586,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,1,1
3587,10.0,7.6982275072919,1.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,23.5,Female,2011,0,1
3588,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,0,1
3589,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
3590,8.0,7.6982275072919,3.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,35.5,,2011,1,1
3591,8.0,7.6982275072919,8.0,11.6967409537503,Widowed,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,0,0
3592,7.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,0,1
3593,5.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Female,2011,1,0
3594,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,45.5,Female,2011,1,1
3595,8.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,1,0
3596,8.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3597,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,1,0
3598,10.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,45.5,Male,2011,1,0
3599,8.0,7.6982275072919,2.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,1,1
3600,7.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Male,2011,1,1
3601,9.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,23.5,Female,2011,0,0
3602,5.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
3603,8.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,23.5,Male,2011,1,0
3604,10.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,1,1
3605,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,45.5,Female,2011,0,0
3606,6.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,1
3607,4.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,1
3608,6.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,19.5,Male,2011,1,1
3609,7.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Male,2011,0,0
3610,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Male,2011,0,0
3611,8.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,0
3612,6.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Male,2011,0,0
3613,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,28.0,Female,2011,1,0
3614,9.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,0,1
3615,6.0,7.6982275072919,6.0,11.6967409537503,Divorced,4.013248542660308,107999.4,7.594181275643416,45.5,Female,2011,1,0
3616,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,23.5,,2011,1,1
3617,5.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Male,2011,0,0
3618,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,28.0,Male,2011,0,1
3619,7.0,7.6982275072919,7.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,1
3620,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,0,0
3621,5.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,45.5,Male,2011,1,0
3622,8.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,0,0
3623,10.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,28.0,Male,2011,0,1
3624,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,65.5,Male,2011,0,0
3625,9.0,7.6982275072919,3.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,1,0
3626,8.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,65.5,Female,2011,1,0
3627,8.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Male,2011,0,1
3628,5.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,0,0
3629,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,1,0
3630,4.0,7.6982275072919,8.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Male,2011,0,0
3631,9.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,0
3632,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,35.5,Male,2011,1,0
3633,6.0,7.6982275072919,6.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
3634,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,0,0
3636,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
3637,9.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,0,0
3638,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,35.5,Male,2011,1,0
3639,7.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
3640,10.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,35.5,Male,2011,0,0
3641,8.0,7.6982275072919,9.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
3642,9.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,28.0,Female,2011,1,1
3643,8.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,35.5,Male,2011,1,0
3644,8.0,7.6982275072919,4.0,11.6967409537503,Widowed,4.013248542660308,83999.4,7.594181275643416,65.5,Male,2011,0,0
3645,10.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,1
3646,9.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,0
3647,8.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,1,0
3648,10.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,23.5,Female,2011,1,0
3649,9.0,7.6982275072919,9.0,11.6967409537503,Married,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,1,1
3650,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,0
3651,8.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,45.5,Male,2011,1,0
3652,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,0
3653,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Male,2011,0,0
3654,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,0,0
3655,8.0,7.6982275072919,4.0,11.6967409537503,Married,4.013248542660308,107999.4,7.594181275643416,35.5,Male,2011,1,1
3656,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,1,0
3657,5.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,55.5,Male,2011,1,0
3658,7.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,35.5,Female,2011,1,1
3659,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,0,0
3660,6.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Female,2011,0,1
3661,10.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Female,2011,1,0
3662,6.0,7.6982275072919,2.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,55.5,Male,2011,0,1
3663,5.0,7.6982275072919,5.0,11.6967409537503,,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,1,0
3664,6.0,7.6982275072919,6.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,55.5,Female,2011,1,0
3666,7.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,107999.4,7.594181275643416,35.5,Female,2011,0,0
3667,8.0,7.6982275072919,8.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,1,0
3668,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,59999.399999999994,7.594181275643416,28.0,Female,2011,0,0
3669,7.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,45.5,Male,2011,0,1
3670,8.0,7.6982275072919,7.0,11.6967409537503,Married,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,1,0
3671,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,83999.4,7.594181275643416,28.0,Male,2011,0,0
3672,6.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,83999.4,7.594181275643416,45.5,Female,2011,1,1
3673,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,132000.0,7.594181275643416,28.0,Female,2011,0,0
3675,9.0,7.6982275072919,4.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,45.5,Male,2011,1,1
3676,7.0,7.6982275072919,6.0,11.6967409537503,Married,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,1,1
3677,3.0,7.6982275072919,6.0,11.6967409537503,Widowed,4.013248542660308,6000.0,7.594181275643416,45.5,Female,2011,0,0
3678,8.0,7.6982275072919,8.0,11.6967409537503,Divorced,4.013248542660308,132000.0,7.594181275643416,55.5,Female,2011,1,0
3679,6.0,7.6982275072919,3.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,35.5,Female,2011,0,0
3680,4.0,7.6982275072919,5.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,1
3681,5.0,7.6982275072919,7.0,11.6967409537503,Widowed,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,0
3682,6.0,7.6982275072919,5.0,11.6967409537503,Divorced,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Male,2011,1,0
3683,9.0,7.6982275072919,1.0,11.6967409537503,,4.013248542660308,35999.4,7.594181275643416,65.5,Female,2011,0,0
3684,10.0,7.6982275072919,10.0,11.6967409537503,Divorced,4.013248542660308,17999.399999999998,7.594181275643416,43.23844859998021,,2011,0,0
3685,5.0,7.6982275072919,5.0,11.6967409537503,Married,4.013248542660308,83999.4,7.594181275643416,28.0,Female,2011,1,1
3686,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,59999.399999999994,7.594181275643416,65.5,Male,2011,1,1
3687,8.0,7.6982275072919,8.0,11.6967409537503,Widowed,4.013248542660308,100894.45434919304,7.594181275643416,65.5,Female,2011,0,0
3688,3.0,7.6982275072919,3.0,11.6967409537503,Divorced,4.013248542660308,59999.399999999994,7.594181275643416,55.5,Male,2011,1,0
3689,5.0,7.6982275072919,7.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,45.5,Female,2011,0,0
3690,9.0,7.6982275072919,7.0,11.6967409537503,Divorced,4.013248542660308,132000.0,7.594181275643416,35.5,Female,2011,1,0
3691,5.0,7.6982275072919,6.0,11.6967409537503,,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,,2011,0,0
3692,7.0,7.6982275072919,4.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,35.5,Female,2011,0,1
3693,7.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,35999.4,7.594181275643416,28.0,Female,2011,0,0
